"age","city","occupation","gender","income"
39,"Budapest","Accountant","Female",532219.031446389
50,"Eger","Accountant","Female",509268.474759718
53,"Győr","Engineer","Male",601218.993590081
39,"Szeged","Engineer","Female",448704.185643873
63,"Budapest","Accountant","Male",704970.579200968
52,"Budapest","Engineer","Female",576321.510929597
55,"Budapest","Engineer","Male",669746.000408781
36,"Budapest","Driver","Female",269742.981940918
38,"Budapest","Chef","Male",513178.645591265
29,"Szombathely","Manager","Male",301267.352073884
45,"Eger","Sales Representative","Male",339299.738107703
43,"Budapest","Manager","Female",521846.61904125
41,"Pécs","Sales Representative","Male",281583.073891671
32,"Szeged","Teacher","Female",272713.223880278
37,"Eger","Manager","Male",311456.409866414
64,"Budapest","Sales Representative","Female",518274.41166668
29,"Budapest","Sales Representative","Female",335566.153858582
35,"Szombathely","Accountant","Female",237739.527388111
23,"Debrecen","Accountant","Female",210618.008196726
25,"Győr","Sales Representative","Female",101373.447179408
37,"Debrecen","Driver","Male",391045.709157662
35,"Szeged","Doctor","Male",534015.633184353
33,"Miskolc","Driver","Male",230195.184610721
31,"Szombathely","Teacher","Female",297844.250968335
38,"Győr","Teacher","Male",314128.79369823
54,"Budapest","Accountant","Male",600579.72349628
36,"Pécs","Sales Representative","Male",304948.453093078
25,"Debrecen","Chef","Male",209340.206841699
27,"Eger","Teacher","Female",261275.566284552
16,"Budapest","Nurse","Male",0
19,"Miskolc","Engineer","Male",196662.577866969
31,"Szeged","Sales Representative","Female",189242.038519987
28,"Budapest","Engineer","Female",396279.591442931
26,"Pécs","Manager","Female",218752.994036883
64,"Budapest","Sales Representative","Female",570110.585530594
61,"Miskolc","Sales Representative","Female",497951.934076982
71,"Debrecen","Doctor","Female",126442.104387234
49,"Budapest","Doctor","Female",538255.946236233
38,"Eger","Nurse","Female",344428.421131389
27,"Debrecen","Chef","Female",264360.773238657
27,"Miskolc","Accountant","Female",197404.29032525
34,"Budapest","Sales Representative","Male",352798.065395126
55,"Budapest","Teacher","Female",512566.392852938
48,"Budapest","Teacher","Male",544722.322626231
51,"Budapest","Doctor","Male",510595.024444432
38,"Debrecen","Nurse","Female",337044.40353146
21,"Budapest","Sales Representative","Male",163806.944982496
44,"Győr","Nurse","Female",441345.93798669
37,"Pécs","Sales Representative","Female",262331.989280663
36,"Budapest","Software Developer","Female",578213.781571175
66,"Budapest","Sales Representative","Male",562364.130187719
50,"Budapest","Nurse","Male",588408.247319453
37,"Budapest","Accountant","Female",431476.326987128
17,"Szombathely","Accountant","Female",0
37,"Pécs","Doctor","Male",417395.638297807
52,"Győr","Nurse","Female",440516.733347194
44,"Budapest","Accountant","Female",486845.131701926
43,"Győr","Software Developer","Female",420579.517793149
53,"Pécs","Chef","Male",476478.573475
38,"Szombathely","Teacher","Female",261725.422876493
36,"Szeged","Manager","Female",441270.705710693
37,"Szeged","Teacher","Male",342643.963363175
49,"Szeged","Software Developer","Male",665254.147433094
37,"Pécs","Software Developer","Female",385601.061264862
49,"Szombathely","Nurse","Male",482901.177040422
25,"Budapest","Engineer","Male",376415.454146552
25,"Budapest","Software Developer","Male",320671.187700295
42,"Budapest","Sales Representative","Male",317402.241061562
49,"Budapest","Manager","Male",584696.462362865
35,"Budapest","Driver","Male",323145.756732489
33,"Győr","Manager","Female",342534.466543475
6,"Budapest","Sales Representative","Male",0
44,"Szombathely","Teacher","Female",369259.367570167
29,"Budapest","Accountant","Male",338912.553528717
45,"Győr","Manager","Male",558302.979547221
57,"Pécs","Engineer","Female",570501.5256252
34,"Budapest","Nurse","Female",403103.94234792
48,"Budapest","Nurse","Female",466310.58358394
38,"Budapest","Engineer","Female",422547.413025367
44,"Budapest","Sales Representative","Male",388811.854911199
26,"Eger","Accountant","Male",312355.500282852
45,"Budapest","Teacher","Male",513650.637757137
56,"Győr","Teacher","Male",507025.766374073
62,"Budapest","Driver","Female",589827.360704943
26,"Szeged","Driver","Female",192473.993817344
46,"Budapest","Sales Representative","Male",484560.195450205
34,"Debrecen","Sales Representative","Male",314417.386515594
46,"Miskolc","Teacher","Male",368915.712389979
38,"Szeged","Accountant","Male",460719.689894381
37,"Szeged","Nurse","Male",362100.352284543
48,"Budapest","Sales Representative","Female",485073.507224653
49,"Budapest","Nurse","Male",542318.380286404
43,"Győr","Software Developer","Female",573806.038844944
46,"Eger","Teacher","Female",419811.08695175
45,"Eger","Nurse","Male",398950.207738562
43,"Budapest","Teacher","Female",397398.552119825
41,"Budapest","Manager","Male",603169.828036233
51,"Budapest","Sales Representative","Female",484892.389503752
49,"Miskolc","Doctor","Female",482957.633445043
50,"Budapest","Accountant","Male",561967.695318843
53,"Győr","Manager","Male",474190.908567781
47,"Budapest","Manager","Male",599386.693696159
38,"Budapest","Engineer","Male",444694.032082425
27,"Miskolc","Chef","Female",166082.315699452
34,"Eger","Accountant","Female",296996.695235859
30,"Debrecen","Doctor","Male",378760.620067994
36,"Szeged","Sales Representative","Female",212342.551396697
34,"Debrecen","Teacher","Male",370353.739506894
38,"Miskolc","Sales Representative","Female",256198.983171327
28,"Győr","Doctor","Male",284188.579212758
33,"Budapest","Nurse","Female",400877.735101586
44,"Miskolc","Engineer","Male",396248.0909971
43,"Győr","Sales Representative","Female",466098.844832866
35,"Budapest","Accountant","Male",446325.218068765
52,"Szombathely","Manager","Female",595271.43410892
20,"Debrecen","Sales Representative","Female",109652.537178259
46,"Miskolc","Sales Representative","Female",433299.899137018
59,"Budapest","Accountant","Male",584082.804925385
35,"Budapest","Engineer","Female",467399.098814396
45,"Eger","Accountant","Male",473491.139839889
33,"Debrecen","Teacher","Male",417041.42420613
40,"Budapest","Doctor","Female",469106.192514897
50,"Budapest","Software Developer","Female",735289.83446992
29,"Budapest","Software Developer","Female",397477.216025567
33,"Budapest","Manager","Male",407820.692004568
46,"Eger","Doctor","Female",392946.985664573
45,"Eger","Accountant","Male",412054.287147806
50,"Miskolc","Teacher","Male",435864.226482603
55,"Miskolc","Sales Representative","Male",449018.880119217
49,"Budapest","Sales Representative","Male",558957.480326083
27,"Miskolc","Sales Representative","Male",138561.601935913
42,"Miskolc","Sales Representative","Male",359876.19853842
35,"Budapest","Nurse","Female",445290.197006884
40,"Budapest","Accountant","Female",514781.974225522
51,"Debrecen","Sales Representative","Male",491427.316117461
43,"Debrecen","Teacher","Male",427464.568731763
42,"Debrecen","Accountant","Female",427688.131094944
39,"Pécs","Nurse","Male",325265.347442698
45,"Budapest","Accountant","Male",440486.969016911
26,"Budapest","Chef","Female",314617.575021569
35,"Győr","Software Developer","Male",373897.997553012
59,"Budapest","Sales Representative","Male",666459.031059951
47,"Budapest","Teacher","Female",506823.151075055
28,"Szeged","Nurse","Female",147947.129387242
25,"Debrecen","Nurse","Female",159214.526343078
28,"Budapest","Engineer","Male",340877.095284279
47,"Budapest","Driver","Female",407895.362185536
45,"Debrecen","Nurse","Male",445415.473022461
33,"Szombathely","Accountant","Male",298862.510695393
36,"Budapest","Teacher","Male",313218.763978396
52,"Debrecen","Sales Representative","Male",520068.101922084
36,"Budapest","Teacher","Male",479217.05358757
39,"Budapest","Teacher","Female",392909.216280968
44,"Eger","Doctor","Female",404969.648826687
38,"Debrecen","Chef","Female",364459.618614425
31,"Miskolc","Nurse","Female",218271.716680718
35,"Pécs","Teacher","Female",307600.214854429
27,"Debrecen","Software Developer","Male",229549.731984743
46,"Miskolc","Sales Representative","Female",378295.87069419
56,"Budapest","Sales Representative","Female",593698.158954696
43,"Debrecen","Accountant","Male",449605.952624499
50,"Győr","Nurse","Female",488647.961785284
32,"Debrecen","Accountant","Male",403570.166987381
38,"Budapest","Sales Representative","Male",400366.187228874
38,"Szeged","Accountant","Female",419370.864441357
23,"Budapest","Nurse","Male",187628.08602629
41,"Pécs","Sales Representative","Female",323486.392308825
46,"Budapest","Teacher","Male",469944.501692219
48,"Debrecen","Engineer","Female",534358.061208892
56,"Budapest","Doctor","Male",583059.28972223
22,"Budapest","Nurse","Female",166831.831182422
47,"Győr","Engineer","Male",511654.367922341
49,"Szombathely","Sales Representative","Male",382397.766072832
37,"Budapest","Doctor","Female",529756.226363598
47,"Budapest","Teacher","Female",481047.372037946
23,"Szombathely","Driver","Female",170317.460706727
43,"Győr","Manager","Male",519786.113911459
2,"Szeged","Software Developer","Female",0
44,"Miskolc","Sales Representative","Male",436991.290219582
59,"Debrecen","Engineer","Female",580014.477457902
59,"Budapest","Sales Representative","Female",544356.665429931
8,"Budapest","Accountant","Female",0
46,"Szombathely","Nurse","Male",330827.075082172
36,"Miskolc","Sales Representative","Female",246907.615771612
40,"Debrecen","Nurse","Male",312797.574504623
13,"Debrecen","Nurse","Female",0
45,"Budapest","Accountant","Male",575892.6903461
34,"Győr","Engineer","Female",314885.762098283
44,"Debrecen","Software Developer","Male",515411.666735526
38,"Budapest","Nurse","Female",420227.07817516
28,"Budapest","Software Developer","Male",491236.246580885
44,"Eger","Sales Representative","Female",383009.794305956
47,"Szombathely","Accountant","Female",453756.396999462
41,"Miskolc","Teacher","Male",360316.575551108
47,"Debrecen","Driver","Male",405441.629178324
34,"Budapest","Nurse","Female",289390.430481096
55,"Miskolc","Teacher","Female",473271.838808351
36,"Szeged","Accountant","Female",426679.521465772
33,"Pécs","Sales Representative","Male",214302.121265047
52,"Szeged","Nurse","Female",510305.726669243
53,"Miskolc","Chef","Female",381024.408493914
48,"Miskolc","Chef","Male",525107.377543006
43,"Budapest","Sales Representative","Male",515113.268550311
59,"Budapest","Sales Representative","Female",589614.912451587
28,"Miskolc","Sales Representative","Male",265027.185687575
54,"Pécs","Sales Representative","Female",452456.921365254
61,"Budapest","Chef","Male",591979.643264515
41,"Budapest","Manager","Male",520254.146698357
47,"Budapest","Doctor","Male",510909.263342158
47,"Budapest","Engineer","Male",558704.005835656
54,"Budapest","Sales Representative","Male",544071.502552137
30,"Miskolc","Teacher","Female",290816.871664775
51,"Budapest","Teacher","Male",571010.93968034
19,"Budapest","Sales Representative","Female",150515.748788399
65,"Budapest","Driver","Female",584722.529576132
33,"Debrecen","Nurse","Male",379479.660361752
36,"Debrecen","Engineer","Male",339896.064255699
43,"Budapest","Accountant","Female",442966.085170295
25,"Szombathely","Driver","Male",51968.8693615263
37,"Budapest","Sales Representative","Male",351829.90054197
41,"Eger","Chef","Female",386799.204263509
36,"Győr","Sales Representative","Male",293725.019991995
64,"Budapest","Doctor","Female",659012.245798286
19,"Pécs","Engineer","Female",37488.1260769125
39,"Budapest","Manager","Male",493701.021008719
54,"Budapest","Sales Representative","Male",510530.430253581
30,"Debrecen","Engineer","Female",342855.190681729
38,"Budapest","Engineer","Male",536010.004176949
63,"Debrecen","Sales Representative","Female",595616.504365465
18,"Budapest","Software Developer","Female",231061.334830026
30,"Miskolc","Engineer","Female",276269.790989036
26,"Budapest","Accountant","Female",376001.745346898
48,"Győr","Teacher","Female",419899.244175938
30,"Debrecen","Nurse","Female",246868.797608018
46,"Budapest","Accountant","Female",450253.67181653
32,"Szeged","Nurse","Female",307861.684600463
38,"Budapest","Teacher","Male",351936.204381866
50,"Debrecen","Software Developer","Female",678381.720656416
42,"Szeged","Engineer","Female",477752.410734147
17,"Debrecen","Sales Representative","Female",0
34,"Pécs","Accountant","Male",353741.847147587
49,"Győr","Sales Representative","Male",432175.205043699
62,"Budapest","Sales Representative","Male",545360.901441345
27,"Eger","Sales Representative","Female",212141.410285244
37,"Győr","Driver","Male",270904.243563583
39,"Budapest","Manager","Female",474321.173720437
31,"Budapest","Sales Representative","Male",342665.112940209
23,"Budapest","Chef","Male",277904.474256083
62,"Budapest","Accountant","Male",637734.469482585
58,"Szeged","Manager","Female",572365.774652572
23,"Budapest","Sales Representative","Male",147883.161298218
17,"Szombathely","Manager","Male",0
37,"Szombathely","Nurse","Male",376339.940666986
45,"Budapest","Sales Representative","Male",474553.142187093
38,"Győr","Nurse","Female",322644.749877812
54,"Debrecen","Sales Representative","Male",477238.837202581
37,"Szeged","Doctor","Female",413906.483555152
26,"Szombathely","Teacher","Female",274641.786250644
58,"Pécs","Manager","Female",527596.832009199
37,"Pécs","Nurse","Female",201942.33001838
37,"Budapest","Sales Representative","Male",344202.297702314
37,"Szeged","Teacher","Male",348771.037985734
41,"Eger","Teacher","Male",350173.718485674
12,"Szeged","Manager","Female",0
48,"Budapest","Sales Representative","Male",459633.444069401
49,"Győr","Nurse","Female",394405.119840296
48,"Budapest","Doctor","Female",624054.4515583
35,"Debrecen","Sales Representative","Female",299808.628262902
41,"Szeged","Chef","Female",405263.06704697
23,"Eger","Accountant","Female",174767.519391194
44,"Budapest","Chef","Female",488627.76770914
30,"Budapest","Sales Representative","Male",256438.890042642
56,"Debrecen","Software Developer","Male",597679.059984177
29,"Budapest","Accountant","Female",296410.158124871
15,"Győr","Teacher","Male",0
42,"Pécs","Driver","Female",166910.656225917
20,"Debrecen","Driver","Male",161545.748823331
29,"Miskolc","Sales Representative","Male",239157.360945127
50,"Budapest","Nurse","Male",513403.848956336
62,"Szombathely","Doctor","Female",657992.782763624
37,"Eger","Doctor","Female",382147.579496147
52,"Budapest","Sales Representative","Male",531600.298669601
23,"Pécs","Driver","Female",131202.280203381
